tweet_id,clean_text,intent
2062459,heLLO PLEASE FIX IOS 11.1 PLEASE ASAP PLS,ios_update
2113895,what’s up with the battery loss in ios 11????? i’ve lost 15% in the span of TWO MINUTES. I’M ONLY LISTENING TO SPOTIFY WHAT THE HELL GUYS,battery_charging
1866022,iOS 11 has a glitch when you want to share from one app to another . Resetting without restoring backup doesn't fix it.,ios_update
402633,"IPhone 6s. BT is always turned off, I turn on flight mode and it stays off. When I quit flight mode it turns on. It didn’t happen w/ iOS 10",ios_update
1094123,"Yes, correct. Have turned off/on several times &amp; also reinstalled twitter, but continues to disconnect from WiFi. No other apps affected.",connectivity
889155,how do i stop getting these notifications every single day i back my stuff up through google because it’s infinitely better than iCloud,apple_id_icloud
960248,since the software upgrade my iPhone 6 has been giving me issues 😔😡,device_hardware
2739496,my phone been laggy as fuck ever since i updated. what i did to deserve this ??,performance
2291611,It has more or less the same set of apps as my iPad Air 2. I expect it to be slow er but it grinds to a halt with things like Safari and Spotify. Have cleared Safari cache and hard reset but to no lasting avail,performance
1205029,"and ipad air 2 (os 10.x ) (iphone 6plus with ios 8.3.x original OS since purchase the phone, never update)",device_hardware
1443365,"the wifi and Bluetooth in iOS 11.1 are still not working properly in the control bar, they remain active in the settings #mad",connectivity
2281136,"Hi yes it's working again now it's back on wifi it seems my account discounts and I can re login when I'm not on wifi, this isn't too much of an issue if I'm honest as long as I can download songs",connectivity
292376,recent update for IPad and IPhone have made it difficult to open certain applications,device_hardware
1145061,thanks for new update! I have a frozen 6s 🤦🏻‍♂️ hey steve wake up🙄,performance
2341894,Hey &amp; whats this all about? Opened up my camera and all i get is a black screen? Happened before when i first had my phone..,screen_display_keyboard
2639700,"my iMac has been stuck on loading screen since #HighSierra update, anyone have a fix? ✌🏾",screen_display_keyboard
1012960,Manually change on this screen. Brightness reverts back to level of bulb,screen_display_keyboard
2476228,"Last week, someone at almost blackmailed me into buying AppleCare+ for my iPhone X so I can get an ""immediate"" replacement. I gave in, bought it and two days later, I still have no idea when I'll get a replacement.",orders_products_warranty
1798694,what does this mean? And why can’t I connect to the App Store on my laptop? #applesupport #mac #issues #stressed,app_store_itunes
1130457,I have IOS update 11.0.3. My phone now has nothing in the diary and some contacts have been wiped. Thanks,ios_update
1357277,iPhone 7. iOS 11.0.3,ios_update
165775,"my Apple TV will not load my Mr. Robot season 3. Just lags out on the screen, but doesn’t do this with any other show.",screen_display_keyboard
927945,Bmt I don't understand why a new fucking iPhone is crashing like this,device_hardware
1616944,My phone and apps have frozen and I have had to force restart about 3-5 times in less than 24 hours. Fix this fucking mess #6S #iOS11Sucks,performance
1128253,"nunca me ha pasado algo así en Apple. Me compro una funda de iPhone, me dura dos meses y en el AppleStore me dicen que es así.",device_hardware
542380,My iphone 7 keeps on crashing after the ios11.1.2 update. Help pls,device_hardware
307347,How do we get the music controls lower? 😭,apple_music_media
600439,why my music keep stopping fam the x got to many problems fam,apple_music_media
366566,Your new software update killed my 6s battery performance! Feeling cheated! Its gone to the point where I see it drain in front of my eyes,battery_charging
752989,Two iOS 11 releases later and this bug is still very much there,ios_update
2633137,why does my phone have the cheek to turn on bluetooth whenever i restart it ? ? ? please stop this X,connectivity
2295738,Why is iOS 11.2 insisting on me turning on Bluetooth? I get this prompt every time I open the AppStore...,connectivity
2404906,is there a known issue with keyboard lag in iOS 11.1.1 mine keeps freezing every so often ?,performance
57352,I told my provider some issues that I have and they told me Apple would probably replace it since I still have a warranty 🤔,orders_products_warranty
1469466,what is going on with your software? iOS 11.1 was better for battery life but iOS 11.1.2 is a DISASTER! From 100% to 34% in 4 hours with moderate usage??? For an iPhone 7 this is a joke.,battery_charging
1226610,This shits weird idk when did I tell them that I worked here? Is it cause I’m connected to WiFi? I want answers,connectivity
1846296,", um excuse me. My Apple Music severely acting up and I want it fixed.",apple_music_media
925550,Battery decay rate is very fast in iOS 11. Need to improve it.,battery_charging
1176150,"hi, my iTunes account won’t let me download a movie. Error 3050. Only 1 acc has been used with iTunes. Confused?",app_store_itunes
1911338,please can you help me with an issue with my apple music?,apple_music_media
673570,"It just hangs anywhere, touch or home button will not respond for a while &amp; then everything will get closed &amp; I will be back @ home screen",screen_display_keyboard
542482,I keep getting red eye in my pictures with flash on iPhone X... very frustrating! How can I resolve ?,device_hardware
1834665,My phone has been acting super buggy since the new iPhones release... coincidence? I’m not sure. But it’d be cool if it stopped. 👍🏻,device_hardware
736447,please release some update my iphone battery is draining so fast even 1.5hrs battery back up seems impossible on 11.0.2,battery_charging
2293916,"Hey, , my Touch ID stopped working after 11.1 on 6s. I have already re-scanned my fingertips, it adds them, but it never works for normal use (unlocking, inside apps, etc...). What’s happened? Too many bugs!",screen_display_keyboard
1241118,I restarted but no luck... 2nd screenshot after restart...,screen_display_keyboard
2982003,"Hello, how to fix the ""no service"" problem? I already plug and un plug the sim card, airplane mode, and change the card, but still doesnt work sometimes thanks in advance",connectivity
1896901,Thanks for the update now my iPhone has completely forgot what to do when I touch the screen. Dy6;Perfect timing d,screen_display_keyboard
1976904,:since 11.0.3 update:Phone won’t connect calls to Bluetooth in car. Wifi turns on by itself even after turned off. Battery👎🏼,connectivity
2710478,"Hey Tim, good evening I have a question for you do you think it’s possible in iOS 12 you can do themes and colors for iMessage because I’m not feeling the dark mode in iOS 11",ios_update
1380057,"this has to be the glitchiest iphone update EVER, wow get your shit together",device_hardware
844253,since IOS 11.0.3 my whatsapp keeps loosing message box to type reply and not giving me any notifications of new msgs,ios_update
1277215,"I updated ios 11, i often experiense frozen screens, white screens. I make hard reset everyday☹️Yesterday i reset settings. Nothing happened",screen_display_keyboard
2683836,Same problem 3 hrs after iOS update. Screen became unresponsive after a temp drop and locked me out. I had to do a hard reboot to get out. Contacted Apple and they basically said they could do nothing except suggesting another hard reboot.,screen_display_keyboard
991155,a freshly unwrapped iphone 8 and the latest of ios 11,ios_update
2490823,. love my new iPhone X except the part where i can’t use messages ....screen record is cool though,screen_display_keyboard
1681615,thanks for the burn mark from overheating iPhone 8+ #apple #exploding #iphone8plus #why #ouch #nothappy,battery_charging
1997646,any idea what’s going on with this album? I pre-ordered it and now have multiple copies of songs and incorrectly named songs.,orders_products_warranty
2179468,the lag in the latest ios though. cant even do anything when it happen. cant even force restart. can you fix this? ios 11 should’ve been better than 10. i regret updating.,performance
554797,please help. My iPhone 6s keeps going to black screen then log on screen approx every 1.5minutws. I have forced reboot and done a reset no change. What else can I try,screen_display_keyboard
1395085,how easy would it be to change the account the direct debit for my Apple Music subscription?,apple_music_media
2728181,I’ve restored it multiplies times. I have the newest IOS it’s beyond a joke I’ve had the phone a year since it launched no problems and now I can’t use Touch ID and my phone keeps rotating every 5 seconds,screen_display_keyboard
1540541,Ok so call me crazy but I don't seem to have a cable to connect my iPhone to my MacBook Pro.,device_hardware
2728098,I’m using an iPhone 8 Plus running iOS 11.1.2 I’m getting the message “Waiting for activation “ which has been showing for hours. I’ve signed in with my Apple ID but I’d also like to be reachable through my phone number.,ios_update
2360318,Stupid iPhone glitch. You suck. Could please fix this issue?,device_hardware
1655496,⚠️⚠️⚠️ iOS 11.0.3 ⚠️⚠️⚠️ Huge problems ❄️❄️❄️Screen ❄️❄️❄️ 🔄🔄🔄 Restart required 🔄🔄🔄 Please fix it ASAP #Apple #iOS,screen_display_keyboard
2330954,"dear Apple, your latest download for the iPhone is absolutely horrible. I have a $600 phone that is half useless after the update. It locks up, shuts off apps when I’m trying to use them, my battery drains in a couple hours. I am seriously thinking of goin Android.",battery_charging
25245,"11.1 battery. Hi, I've noticed a significant decrease in battery life since upgrading my SE to IOS 11. 50% less!",battery_charging
797634,horrible el ios 11.03 ojala pudiera desinstalarlo y volver al antiguo! 😡 Horrible las notificaciones que debes borrar una por una 😤,ios_update
261775,Hi. Stupid question. From the lock screen on iPhone how do I get to ICE Medical ID info?,screen_display_keyboard
1419624,"i have tried restarting, still nothing. also occurs on wifi",connectivity
372899,Trying to upload local songs onto my iCloud library to be able to have on Apple Music,apple_music_media
2815581,how do I get past entering in my payment information? I would like to download and update my apps. I’m not letting you charge my card for stupid shit again.,billing_payment_purchase
2036855,your Podcast app doesn’t work! 🙃 Downloads go fully downloaded then just spin like this and aren’t available offline.,apple_music_media
1958329,Get your s#!t together - #OS11 is slow and crashing on older devices. Forcing upgrades? Greed or incompetence? It’s bad😡,performance
359307,My Photos app but also other apps like Photoshop. I restarted my ipad (twice) and deleted and reinstalled some apps and that seems to work..,device_hardware
1026620,TIM gentleman what happened to my iphone what happens when iOS 11 is installed now ??,ios_update
400410,my phone has literally been acting like a piece of shit since I updated to iOS 11. I want iOS 10 back immediately.,ios_update
1311523,Same issue . No gallery access. Also touch screen issues and apps crashing. Let's get rolling on 11.0.3 ASAP!,screen_display_keyboard
2629024,Messages-several different glitches. Any app not opened directly from the app- tons of glitches. Calendar-won’t update across devices Alarm- swiping away won’t turn it off WiFi/Bluetooth-can only partially disable w/ force touch. Whats the point then?,connectivity
892839,", sort your shit out with music on the control centre before i move to please",apple_music_media
1082429,"since the iOS 11 updates, my phone freezes all the time and is much slower!!",performance
250735,The new iPhone update is ridiculous for battery life. I shouldn’t have to charge my phone by 9:30AM.,battery_charging
92806,"Pleas look at order W578459521, your customer support is abysmal in this matter. Clearly the device has been lost somewhere with the courier",orders_products_warranty
2062637,"This new iOS is horrible 😡 My devices run sluggish, the batteries are draining super fast, and my alarm glitches every a.m.",device_hardware
60328,Wassup with the letter i on our keyboards yo,screen_display_keyboard
2487144,when I turn my WiFi off it’d be great if y’all didn’t turn it back on every damn day... this update sucks,connectivity
2571362,slow performance . Like if you have open gallery so if will take around 5-10 seconds to get it opened. Same prob wid all apps.,performance
1805455,"iOS 11.0.3 still sucks. Watching battery percentage fall as I type, lost 6% since beginning this tweet #ios",battery_charging
2220797,"Hey I downloaded the new iOS update to get rid of your faulty glitches and now my phone is running even slower than before, if that was even possible. NOTHING LOADS. #ExpensivePaperweight",performance
2955475,Just cracked my watch screen just before boarding. Only under 3 weeks old. 😭😭😭,screen_display_keyboard
2782047,my phone updated last night to iOS 11.1.2 and my battery is draining faster than my tub drain. How do I fix this? Can’t keep buying new phones 😐,ios_update
2255507,Was soll das ??? iPhone 7 nach Softwareupdate mit Abstürzen und permanenter Live-Fotos trotz abgeschalteter Funktion. MacBook Pro gerade in einer Dauerinstallations-Schleife gefangen mit permanenten Neustarts ohne Sinn und Verstand. Läuft bei Euch! Beschissen.,device_hardware
1616829,"If could get their shit together and fix the god damned keyboard and the “A?” situation, that would be nice.",screen_display_keyboard
1408388,wtf going on with my keyboard 😒,screen_display_keyboard
400899,"I need you help, me mobile I phone 6S is freezing.. what I have to do pls?",performance
1028477,I'm really sick of my iPhone fucking glitching &amp; IT DOING THIS EVERY TIME A NEW IPHONE IS RELEASED WTF,device_hardware
1286480,"Dear We want to be able to turn off wifi in the control center, for real. Love, The People of Earth 🌎",connectivity
1080459,"I’m playing music on Spotify now, why isn’t Control Centre connected to it? I’m on an iPhone 7. #iOS11",apple_music_media
2424410,"sort out your damn iOS 11 updates, we pay alot of money for your products and don’t expect to have them crashing every ten minutes with your unstable iOS releases! #apple #iphone7 #ios11 #appledeviceproblems",device_hardware
1864815,"Battery draining faster than before after iOS 11.0.3 Update, so dissapointed.",battery_charging
2548169,As if my battery couldn’t get any worse then bam I updated my phone. snakes 🐍,battery_charging
2354970,Why is my iPhone battery draining so fast after this update that also broke the letter EYE. 👎🏻📱🤦🏻‍♀️,battery_charging
2109891,I’m facing UI lag on Apple iPad Pro 10.5 after iOS 11.1 not smooth as iOS 10.3.3 this is my new iPad I wish I should have stayed on iOS 10,ios_update
284893,Dear this is really annoying! The other devices too are stuck at this annoying stage.,device_hardware
743443,Yes I did everything. I can open the App Store but I can’t update my app,app_store_itunes
705789,iOS 11 = decepção you fail 🙄,ios_update
1588248,"But can you get my clock back on my lock screen? Please, thanks.",screen_display_keyboard
211292,"Hi, my Iphone is into an infinite restarting loop after updating to iOS 11, there's any helpful links about this?",ios_update
1833834,your itunes application is a piece of trash. Wiped my music when plugged in to charge ipod. From iPod and itunes library,app_store_itunes
2303111,"Hi, how can I disagree with the new iCloud terms and services? Keeps popping up every 4 seconds and cannot use phone right now because of it.",apple_id_icloud
1774716,Whatever you do. Don’t type the letter iiiiiiiii (by itself) because thank you everyone’s iPhones are messed up from the new update🙄,device_hardware
2255406,So something’s been happening with my music and I’m annoyed help,apple_music_media
1706884,"my home screen randomly rotates, even when I have portrait lock on. Solutions?",screen_display_keyboard
707996,i bought an I phone 8 plus today when i showed at iPhone centre they said that the battery was about to explode apple,battery_charging
561804,I am about to upgrade to an iPhone X 256gb but I want to know if wireless charger is in box with phone?,battery_charging
2050793,Hey fix your software I have to restart my phone 50x a day cause it’s constantly freezing. Wtf!?,performance
168759,Due to pick up reserved IPhoneX through upgrade program at Apple Store Regent St London today but store closed due to incident. Will phone be held for me for tomorrow?,device_hardware
1651996,Great job apple at messing up older iPhones (6) with the iOS 11.0.2 &amp;11.0.3 . View the clear Lag in the video .,performance
2363134,11.1.1 battery trying to install 11.1.1 update on my iPhone and iPad. the program starts verifying and then a dialog box pops up saying UNABLE TO VERIFY UPDATE SAYS I AM NOT CONNECTED TO THE INTERNET. I AM CONNECTED. HAVE YOU RUN INTO THIS PROBLEM,device_hardware
2908116,"And as someone else stated, I was even able to login from main login windows using root and no password just hit enter….serious bug!",apple_id_icloud
2589727,How/why tf is my battery percentage going down on the charger ... riddle me tht,battery_charging
2910526,trying to put music on my iphone in 2017. can you guys let me know when you get that sorted out n send out a new update?,apple_music_media
2397034,"iOS 11.1.1 is absolute garbage! Phone (7plus) kept crashing when i tried to open messages &amp; had to do master reset, now it is running soooo slow.",ios_update
1905842,#iPhone6s #ios1103 takes blurry pictures with shaking rear lens since slow-mo use. No luck with restoring!,performance
2523404,"Hey what’s with iPhones not being able to make calls? I know 9 people who go to make calls and nothing happens. All have most recent iOS update. I don’t really like using the phone, but sometimes you have to.",ios_update
1559950,I’ve got the iPhone X and having nothing but problems already it keeps on restarting itself out of nowhere for no reason 👎🏻👎🏻,device_hardware
1802611,hello. I have turned on mobile data for music but it’s not streaming. Any idea why?,connectivity
2858348,Thank you. I’m on iOS 11.1.2 Events are syncing from a Gmail calendar,ios_update
2743018,"you suck so bad. I hate you. Waiting forever for to load, you never seem to like my recently created password. Then iTunes just hangs, as you can see in this photo. What a waste of time.",apple_id_icloud
719371,I did the new update on the iPhone 7 and my phone is terrible now. Voice mail doesn’t work recent missed called locked up etc.,device_hardware
2621187,is It possible to rename an iCloud shared photo folder?,apple_id_icloud
2863574,Hey I’ve got an iPhone6S and the latest iOS 11.1.2 but sometimes messages on the Lock Screen don’t have a full box behind the text. Seen this before?,ios_update
925597,Fix the software how does perfectly working phone goes to having issues and bugs iPhone 7 Plus worked great before iOS 11 terrible job !,ios_update
735916,iPhone battery life poorer and poorer by the day!Latest update done purchased more storage to handle new back up as advised,battery_charging
2519506,"Ok time to get all these hitches and glitches and phone freezing worked out, starting to get annoyed. #FirstWorldProblems",performance
2361690,My phone keeps freezing after i updated to 11.1.1 fix it please 😑,performance
2553982,IPhone 6S battery discharges too soon after update of iOS 11 latest version. Why?,battery_charging
1619352,1/2 Nt exciting when my X wouldn’t on after 2 hours and I’m not allowed exchange #iphoneXlaunch,device_hardware
1810668,The lag on the iPhone 6+ with iOS 11 is unbearable. Is going to fix this?,performance
1007820,"My iPhone has been restarting &amp;has zero space,malfunctions than has a lot of space&amp;has trouble w/iCloud music library. Help",device_hardware
2309831,hello. Since I updated my phone the battery doesn’t last as long and it won’t take the charge. Also running slow 🤔,battery_charging
81779,It would be great if I could download the app. Bloody iTunes store will not download any apps. I can find no useful information about this problem except that a lot of users are having similar issues with icloud/app store/itunes store. Can you offer anything useful?,app_store_itunes
1445577,My morning started off with my phone buying a metro boomin album on its own off iTunes pls help idek who metro boomin is,app_store_itunes
1805438,This bug has been a pain in the butt for the past 2 years for the Chinese version of iPhones. Please have some look into it.,device_hardware
1062367,hey apple! I bought iphone 7+ but unfortunately its not openline in the Philippines. I cant use it. So tell me what to do?!!!,device_hardware
1882206,I regret updating my phone to the iOS 11 cause my battery dies really quick,battery_charging
2303742,Can you tell me why my 5s keeps crashing after updating my software?????,ios_update
2070963,"Hey, since iOs11.0.2 my iPhone SE has been having issues with the wifi. Is there anything I can do?",connectivity
403608,Can sort out their battery issue plsssssss 😡😡😡😡,battery_charging
2406796,Come on. Not even 3 weeks old. In a TPUcase since day zero and now irremovable marks on the coating including a immaculately conceived scratch? I expect better from a $1200 phone. Options then? #iPhone7Plus #MattBlackiPhoneFail,device_hardware
1192069,"This is what movies anywhere settings look like, I dont have those settings, that is why I can't connect or disconnect my itunes account",app_store_itunes
2004567,Just bought a new iPhone to learn it wasn’t just me. Give me my money back.,device_hardware
2279872,"Hi, I’m facing an issue with App Update or download new App, it keeps loading/Waiting... it’s been that way since last iOS update.. appreciate your support",ios_update
2292390,updated my phone to IOS 11.1.1 and the A [?] is still there?! What’s the problem?,ios_update
812232,"I now restart my iPhone 2 or 3x a day just to unlock it, it’d be cool if apple added new features without ruining basics. JS",device_hardware
1699998,needs to fix whatever tf is going on with the letter “I️” on the keyboard. 🤬,screen_display_keyboard
2295874,"when I turn off the wifi it doesn’t really turn off, when you go to configurations it still on. What do I do?",connectivity
628042,"iOS 11.1.2 However, you did not answer my question!",ios_update
2284653,I love iPhone but I’m tired of the phone messing up.,device_hardware
356128,My music app isn’t working,apple_music_media
396100,"what’s happening?? i can’t sign in to the app store, my music, and the itunes store, doesn’t work.",app_store_itunes
2913313,My phone is freezing,performance
2689418,"Donc j'dois charger mon iPhone 4 fois par jour et arrive à me dire que ma batterie va tres bien mais que j'peux leur revendre pour 105 euros si j'veux, si c'est pas beau ca !",battery_charging
1163874,can you stop messing up the iOS updates? After 11.0.3 update my mails have stopped working. Whatsapp doesn't work (1/2),ios_update
895141,This is not a misunderstand how the phone works -.-‘ The issue here is that BT automatically is ON when the phone resets on since iOS 11!,ios_update
1243743,after updating to iOS 11 phone can’t control my 3rg gen Apple TV.,ios_update
1433741,11.1. Full battery at 7 am this morning was dead by 13.00h. Normal usage. Phone is an iPhone 7.,battery_charging
288370,Anyone else having WiFi problems since update! 😱🤔,connectivity
2617091,Id like to be able to restrict access to the speakers on apps to listen to music and play a .gif at the same time,apple_music_media
1641317,Did the new update &amp; now all of my letter “I️”s come out like question marks &amp; my phone is moving as slowly as molasses wtf ?,performance
2683857,Big shoutouts to !! The latest update deleted all my music off my phone .. thanks guys y’all are doing great 🤬,apple_music_media
872440,The new IOS 11.0.3 is fucking bullshit. everything works worst than ever.,ios_update
2464880,"My iPod Nano is cycling thru songs, not playing anything. How do I fix this? Going on trip to SF next week. Need music!",apple_music_media
1471880,"Okay - trying to restore iPod Classic. iTunes is not recognizing the drive to restore. Already booted into DFU mode, what next?",app_store_itunes
828366,being prompted to review apple ID when downloading apps on new phone. Wont let me review. Pls help asap,apple_id_icloud
804919,Funny how my iPhone always starts fucking up every time it's due to update/U guys make new damn phones 🤔 y'all really testing me,device_hardware
2500898,"So, and the is warning me that I can’t get a refund when I press buy and something about 14 days... Does this mean I can get a refund Before buying the app? Idiotic system. Lack of refund is a major problem in the App Store.",app_store_itunes
286866,my phone didn’t start tripping until I updated it to iOS 11. Can I go back or y’all send me a new phone? This is ridiculous,ios_update
13931,This what happens to my iPhone after I downloaded IOS 11.1,ios_update
375590,"need help with my apple id, won't let me log in and said you would contact me in 24 hours, well it's been 48+ and I've heard nothing",apple_id_icloud
211242,M using iOS 11.0.1 ( 15A403) on my iPhone 5S and iPhone 8. On 5S performance is worst. On 8 lot of issues of slow ness,performance
2676864,how long does it take for u ups to refund paypal from canceled order,billing_payment_purchase
560398,Yea and making my phone slower and mor shittie then it already is,performance
567644,"Power adapter and it doesn’t charge at all but my old broken cord charges the phone just fine from the power adaptor , and it was past time for me to buy a new cord so i did only this one doesn’t charge",device_hardware
177809,There might be a bug or flaw in iPhone X and Bluetooth. Keeps disconnecting from my car if not streaming sound from iPhone (ie if the phone is connected but listening to radio...disconnects from car after a minute or so). It’s highly distracting while driving,connectivity
6720,Im using iphone 7 plus,device_hardware
889063,Can you tell me why I'm getting emails from you saying I've just purchased #Netflix I can assure I have not made this purchase! 😡😠,billing_payment_purchase
1341782,Yes using built in music app,apple_music_media
1886425,"please help, my Apple account keeps telling me my password is wrong , it’s not. I no longer have access to the email",apple_id_icloud
2141001,my iPhoneX’s touch screen will fail without cause. Did all the troubleshoots. Only shaking it will make it work..,screen_display_keyboard
1576419,"1.Battery flat O/N, apps slow=help desk=must swipe closed every app every time, turn off location and use flight mode at home!",battery_charging
1640811,y’all need to do something about these keyboards,screen_display_keyboard
1824507,Called for public WiFi connectivity issues. Agent told me to reset network settings while I was on phone. No callback. 🤦🏻‍♀️,connectivity
2624910,why is the Apple Music app not user friendly and why can’t I reset or change settings? I haven’t been able to make playlists,apple_music_media
2918900,Hello! My Apple Music seems to have been signed out? Or something.. basically I can't listen to my music and I dunno what to do,apple_music_media
1744813,", Why does our iPhone dies so quickly? Thank you.",device_hardware
1505519,"The time doesn't show on my home screen, I can't access apps when I swipe them from the home screen, apps are quitting out regularly &amp; randomly, &amp; of course like everyone else, my capital ""I"" is changing to a weird A with a question mark box...",screen_display_keyboard
1100815,? How do I get my music?,apple_music_media
2856775,You make a bunch of commercials saying you got a one of kind iPhone that has constant hickups in every app I️ used,device_hardware
1941676,Apple Music app doesn't work on Android anymore. AM Ver. 2.2.2 on Android 7.1.1. Only blank screen. This sucks!,apple_music_media
1724853,listen the text replacement isn’t working on all my apps and I️ can’t type “I️” in Gmail and that’s a huge pain in my ass rn,orders_products_warranty
2321443,"my iPhone 7 screen semi non-responsive. Can swipe through screens, but won’t open any apps. Phone won’t restart or shutdown",screen_display_keyboard
2552524,What happens to my I-phone when a new version comes out is like someone ripping up my old clothes when new fashion comes out. #iPhoneX I resent the slow speed of my I-phone 6 following update.,performance
2900407,"So far today... I can’t order anything in forever 21 website, my Apple Music won’t play and Hulu won’t play. That’s good. get a new fucking update",apple_music_media
249223,"no , slow in general app I think that ios11 hasn't adjust with iphone6 yet",performance
1552178,But I have no idea what that password would be?,apple_id_icloud
255791,"Thanks, iPhone 6 and iOS 11.0.1",ios_update
1973630,"iPhone 6s, iOS 11.0.3",ios_update
1630138,"My phone is acting up 😑 overheating, no notification sounds or banner, freezing up, &amp; acting very slow #iPhone6",battery_charging
2292763,"I'm trying to Change my Apple ID. I created new icloud account on my iphone (with new address that I want to use) and can't add it as ""Contactable at.."". It says: ""This email address is not available. Choose a different address"". My current address is icloud aswell",apple_id_icloud
2039649,I’ve tried this text replacement thing and I’m still seeing the ? FIX THIS.,orders_products_warranty
2454526,So I bought Taylor Swift Reputation and now it's just totally missing from my music. tried everything to bring it back. Is this a ploy to get another $14 out of me? #NotHappening #applemusic #itunes,app_store_itunes
2728086,does an iPhone X purchased from America have an international warranty. Supposing I get it to India will it be covered,billing_payment_purchase
935873,I do use iCloud to sync my calendar events and I did not notice that in any other apps,apple_id_icloud
2757523,"step your game up...smh and my iPhone a laggy piece of shit, the new update ain’t do shit but make it die even faster 🤦🏽‍♂️",performance
87150,"I had contact with chat support before, they could not help me. My letter e and s on the keyboard are almost gone, MacBook is just 8 months old. Unclear about guarantees and repair costs 4-6 weeks! 😢",screen_display_keyboard
609288,how can I update my iCloud Music Library without deleting my entire library off my phone,apple_id_icloud
1781877,my phone is giving horrible feedback whenever I touch the screen.,screen_display_keyboard
1760433,Hey are you trying to fix this glitch or are you trying slowly trying to teach us a new alphabet?,performance
1717621,"hello. Every since updating my I Phone to the latest IOS, my battery life has been absolutely horrendous 🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️",battery_charging
167288,Why can’t I close my “open apps” when I’m on a phone call? I’m using an iPhone X.,device_hardware
2676034,"is there going 2 b another update? This #ios1103 sucks phone is running hot, constantly discos frm Bluetooth, &amp; batt dies fast",connectivity
974424,"I deleted photos off iphone after ""importing"" to my laptop, but didn't realize they would get deleted on laptop too. can I get them back?",device_hardware
365684,Draining my fucking battery even faster. And my phone keeps spazzing. It never did that shit before.,battery_charging
1002945,Husbands iPhone updated last night on its own and used his work phone profile. All pics are gone. Help? #iphone6plus,device_hardware
2111321,"getting badge notifications about my own comments in Shared Albums is idiotic! What ARE you guys doing over there, trying to make me regret updating to iOS 11?! And, App store looks like it was designed by a 5-yr old.",app_store_itunes
1470080,iPhone SE. all of my music was missing after I️ updated to iOS 11.1,ios_update
1913241,"hey! I’m using iphone 6 and I’m facing a problem that when i put a call on loudspeaker that is far to me,He isn’t able to hear me but when i put loudspeaker on who is near to me within the range of 5 metres is able to hear me. Please solve for me.",device_hardware
631802,I updated my phone and all of my music downloaded through Apple Music is gone. I’m salty. What y’all gon do to fix this travesty?,apple_music_media
431295,Did you not read the Tweet? Even using Bluetooth is an issue. Things don’t stay connected and when they do it’s intermittent.,connectivity
435183,"not night shift. The red light, press the home button 3x &amp; it turns the screen to red. iPhone 6s+, 11.0.2",screen_display_keyboard
869930,"I can’t restart every time it freezes, right? Try fixing the bug please.",performance
556036,Notes on iOS 11 is really bad. Keeps crashing and becoming very unreliable. I’m really thinking of going back to Evernote just to get some peace of mind.,ios_update
2341911,last night I updated the iOS on my iPhone 7. This morning I woke up to find that all my music had been wiped and the cloud backup does not exist. Nothing else from my cloud has been affected. Can you help?,apple_music_media
854596,your iOS 11.0.3 works bad. Reaallllyyy bad!!!,ios_update
957211,Is there any way to disable these on iOS 11? It’s really easy to jump to the wrong thing with my thumb.,ios_update
1025575,"since the update to 11.0.3 I’ve lost the ability to connect to wifi, thanks for wasting my data #getittogether #iOS11 #AppleProblems",connectivity
2490797,i tried to restore it by itunes but couldn't because the phone is lucked,app_store_itunes
2044804,My phone shuts down even when fully charged,billing_payment_purchase
2141044,I'm the biggest fan boy ever...but the first step to fixing is admitting you have a problem - why have that not at least acknowledged they hear us...I type this as I plan to buy the Iphone X :),device_hardware
2306651,"If you actually read the tweet you’d see I said that was the ONLY option, unfortunately. I shouldn’t have to toggle WiFi off and on constantly to make a $1000 phone work.",connectivity
908010,Oye what’s the deal with the fucking keyboard lag of the new iOS? Are you gonna fix it anytime soon?,screen_display_keyboard
2417356,iPhone 8 plus + iOS 11.1.1,ios_update
2111426,horrible customer service can’t even express how I️ feel with 280 or whatever the hell characters cause of a billing dispute smh,billing_payment_purchase
2106003,Is there a shortcut on iPhone X to jump to the first (main) screen of apps? I used to just hit the home button to do this.,screen_display_keyboard
1761160,you guys need to get your stuff together your keyboard or whatever it is broken,screen_display_keyboard
1350638,#iphone6s has been rendered completely useless with #ios11. Hangs way too often. Get it fixed guys! #apple,device_hardware
2642273,i just got the iphone 8 plus last week &amp; it’s freezing so much... wtf.. a $900 phone should not be freezing this much..,performance
496872,"Hey , after reluctantly deciding to update to the new iOS on my iPhone, my battery life has halved and my apps are much slower. What gives?",battery_charging
689298,hate. hate. hate ios 11. MY DANG BATTERY DIES FASTER. please fix it smh.,battery_charging
604001,"3D Touch seems to have stopped working sometime after updating to 11.2. I’ve checked settings and it is still enabled, just not functional",screen_display_keyboard
724638,having a big problem with the fact that my phone went from 60% battery to 22% in FIVE minutes of usage #iOS11 #fixit,battery_charging
769562,what have you done to your videos. Since the update it’s just crashes on my iPad mini series 3 and not work,device_hardware
1765987,Just tried another network and still the same issue..,connectivity
1759249,I would sleep easier if apple sent me my order confirmation email.,orders_products_warranty
1984656,why is my iPhone changing I to a question mark &amp; boxes,device_hardware
2299170,"Wise folk of twitter (or , or ), please help. The music app on my phone (#iPhone6S if that helps) has been frozen since Friday, though it still opens. All other apps working fine, no issue with phone otherwise. Neither app nor phone due an update. 😭",apple_music_media
